track_id,track_name,album_id,artist_id,genre_id,track_listens,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
195,I Remember You,85,127,17,138,0.989495551,0.493989456,0.184508387,0.968416643,0.11659458699999999,0.04234154,50.168,0.267029516
196,Bright Mr Brother,85,127,17,75,0.995459498,0.370060505,0.146733775,0.972813356,0.117827832,0.035720032,107.346,0.136060118
197,Piano 2,84,127,17,833,0.9835851840000001,0.602656565,0.007043697,0.791713442,0.080021913,0.421113443,128.69799999999998,0.770009457
198,It Breaks My Heart,84,127,17,451,0.994758357,0.444476637,0.254202456,0.9073222679999999,0.138199081,0.032691843,107.605,0.192034077
199,Rimbaud,85,127,17,38,0.8370462240000001,0.652686963,0.208152213,0.913980896,0.098106908,0.044584711,86.536,0.34776472
200,Baby Come Home,84,127,17,772,0.960191604,0.215925929,0.29512645600000004,0.8029777140000001,0.17007612100000002,0.037825105,200.391,0.36773992899999997
201,Big City,85,127,17,150,0.991812893,0.461854871,0.543751241,0.964922262,0.13700643199999998,0.02568771,93.945,0.758631548
202,Palomino,85,127,17,46,0.994847915,0.571658937,0.211420522,0.968892685,0.120100005,0.035420087999999995,111.007,0.192613284
203,Song For R,84,127,17,603,0.992764778,0.58898676,0.137918295,0.087376056,0.09576879,0.058463974,122.31,0.631042683
204,My Dream,84,127,17,688,0.976754028,0.413428413,0.226167358,0.26487099399999997,0.145063658,0.039428972,105.012,0.253538532
205,What Crow Saw,85,127,17,69,0.9955932409999999,0.29089365899999997,0.133998154,0.965615896,0.101731056,0.032228432,103.425,0.126066853
206,Bella Crane,85,127,17,87,0.995648722,0.403129003,0.209892274,0.972870004,0.128509764,0.038009667000000004,119.073,0.929618895
207,Piano 3,84,127,17,609,0.9872581159999999,0.633733393,0.008987468,0.91008157,0.107974576,0.248673322,49.581,0.7088659409999999
208,Safe Harbor,84,127,17,397,0.9857274229999999,0.416511608,0.36330957799999997,0.783343608,0.20849826899999999,0.03317752,110.579,0.218290722
209,Safe Harbor,84,127,17,351,0.9952728479999999,0.480660903,0.575464372,0.8969551170000001,0.36915669,0.080061934,96.053,0.222953144
210,In the French Court,84,127,17,1824,0.98953329,0.43018958,0.22703585899999998,0.524683851,0.105815294,0.034497728,96.845,0.272791224
211,In America,84,127,17,1714,0.9911357829999999,0.605553826,0.173004336,0.806026674,0.165239674,0.029838101000000002,95.105,0.154600307
212,When I Arive,84,127,17,551,0.8440504740000001,0.668737816,0.35695776,0.029864837,0.618520472,0.02892711,100.117,0.34881740299999997
213,Boute,86,66,10,1148,0.933741035,0.312719823,0.34099904700000006,0.919242324,0.082975843,0.032745236000000004,142.499,0.043053815
226,W.T.M.,88,68,25,1351,0.132583296,0.541156534,0.757255185,0.8826174390000001,0.099432659,0.02921597,144.808,0.7335055159999999
228,Don't Run With Pizzas,88,68,25,1366,0.016759124,0.36195545,0.872379042,0.922775365,0.15177309,0.03860093,146.546,0.532632464
236,"Push Am (Left, Right)",93,73,15,7668,0.23001264800000001,0.848918355,0.444920717,0.820066865,0.162605939,0.10174377300000001,120.095,0.84631348
237,Garbage and (Garbage and Fire),94,74,4,1276,0.968318169,0.306269119,0.5410397889999999,0.9562061820000001,0.088763521,0.118232716,130.996,0.039938682
238,France Attacks,94,74,4,1277,0.9761979690000001,0.245786029,0.286940546,0.961436016,0.116216601,0.048798335,81.869,0.117597731
247,A New Map for Kissing,100,80,12,532,0.993396802,0.441971555,0.484894395,0.938292699,0.092892846,0.044921869,133.196,0.638205074
249,The Indefinite Time Yet to Come,100,80,12,425,0.979755252,0.371783751,0.523408141,0.9688381620000001,0.109446962,0.070379131,168.606,0.377169697
252,It's Becoming a Stranger,100,80,12,374,0.993188,0.710144852,0.250673243,0.946342472,0.105912465,0.036461641,111.228,0.49051650799999996
255,We Want to be Old,100,80,12,4495,0.9873281740000001,0.7035909909999999,0.435712052,0.90172303,0.11375812,0.067624008,122.811,0.910820773
256,Toggle,102,81,31,2311,0.430246542,0.262049934,0.97208567,0.896692962,0.40734359,0.151244955,118.281,0.06179626
257,My Lil',102,81,31,766,0.357085575,0.189345158,0.9397064970000001,0.9456612190000001,0.146850113,0.064066994,83.959,0.20225971899999998
258,Eyebone,102,81,31,1350,0.061475307,0.287632562,0.9386526140000001,0.875299637,0.116520354,0.090615948,119.803,0.142596245
303,Splish spladdy,108,84,89,89,0.922907026,0.44086803,0.243451728,0.8597139690000001,0.114738342,0.337815795,129.59799999999998,0.577068854
304,Woo You,109,84,89,167,0.86568677,0.27887495,0.066924556,0.914963313,0.111546332,0.034110269,143.114,0.074577945
305,Disney on Ice,110,84,89,2605,0.76424761,0.733111717,0.07948683,0.935461343,0.11164063099999999,0.042528775,108.131,0.107946455
306,The Prime Four,108,84,89,50,0.967960495,0.304326153,0.34257858399999996,0.7606700270000001,0.11113636800000001,0.04442105,142.342,0.098576497
307,Out on the farm,108,84,89,190,0.7737696609999999,0.552026166,0.251327674,0.568975834,0.11074307900000001,0.050632553,117.24700000000001,0.35698424700000003
308,The Hotel,109,84,89,260,0.881460625,0.474334149,0.035017151,0.930933638,0.104743766,0.033712152,92.95100000000001,0.319239398
309,Where are all the people,108,84,89,56,0.33548143,0.39026309200000003,0.021067363,0.9375081470000001,0.089045697,0.041490645,60.382,0.039932121
310,Going Down to Soho,110,84,89,109,0.807939395,0.5854778620000001,0.424564282,0.890464018,0.110307525,0.039165992999999996,142.579,0.205182953
311,Tropical Holiday Time,109,84,89,1484,0.566658415,0.669094805,0.057540453,0.121327987,0.10627016800000001,0.051355469,188.94,0.694344197
312,Tropical Sheep,108,84,89,748,0.990320057,0.362013783,0.48608808700000006,0.848269341,0.093920845,0.567185313,91.32,0.376977444
313,Think Things Of You,109,84,89,70,0.97720379,0.7488810229999999,0.131260286,0.7658816690000001,0.11236598800000001,0.134036919,101.10600000000001,0.521582006
314,Daisey Chains,108,84,89,69,0.078123304,0.7247998640000001,0.43095475200000005,0.016487276999999998,0.070829303,0.032861656,89.03200000000001,0.8506392190000001
315,Interference,110,84,89,297,0.4764017,0.44301671299999995,0.16839301899999998,0.90966797,0.150000148,0.056420994,107.08,0.509662129
316,Itching in my pants,110,84,89,90,0.797109673,0.483917086,0.061000622000000004,0.597670577,0.11034757099999999,0.19106641300000002,103.859,0.252571453
317,Very Nice,109,84,89,241,0.968785317,0.398754509,0.333720509,0.930614717,0.27720274899999997,0.040043801000000004,112.977,0.240823378
318,1-2-3-4,112,84,89,153,0.605176535,0.45289278200000005,0.259907492,0.965211788,0.09935482400000001,0.075779772,78.172,0.5171763460000001
319,Complete Shakespeare,108,84,89,325,0.890498485,0.31641308100000004,0.059613107,0.913302878,0.108808026,0.038778514,133.934,0.122417322
320,The Natives are Restless,110,84,89,309,0.864403644,0.692845327,0.116538852,0.751706267,0.107039341,0.123691383,126.665,0.33986853100000003
321,Heart Attack,109,84,89,487,0.8975934040000001,0.254715755,0.271616395,0.958616618,0.080403956,0.032524802,147.547,0.178369455
322,Shopping Bag,108,84,89,304,0.800476547,0.434217643,0.183197095,0.939285941,0.12250383599999999,0.078796032,143.529,0.146380735
323,Crocodile Song,108,84,89,94,0.9738249920000001,0.335058487,0.12580337800000002,0.922346157,0.110517364,0.033583558,73.895,0.143815277
324,I just don't know,109,84,89,106,0.967250313,0.576881127,0.343455425,0.963476673,0.112806981,0.10542774,111.988,0.434777212
325,Liquidizing Chickens,110,84,89,217,0.9279495209999999,0.517065201,0.12899274,0.901481965,0.240380101,0.396332932,114.819,0.48422366
326,Burn,109,84,89,228,0.9333321720000001,0.6141929629999999,0.711231095,0.844746731,0.154399913,0.579897204,197.924,0.380919806
327,Hands Beckoning,109,84,89,164,0.9281708890000001,0.55309119,0.303936877,0.954230323,0.11075174199999999,0.107400985,110.039,0.616368064
328,Central Park,109,84,89,254,0.297540646,0.624953428,0.176883622,0.815871157,0.09282263,0.055148622,114.85799999999999,0.503635493
331,Weatherman,108,84,89,105,0.84942419,0.6947840270000001,0.254716932,0.958145514,0.111972028,0.11396884199999999,85.471,0.594901745
332,39th floor Club,112,84,89,76,0.993633002,0.47495815,0.590822834,0.90078984,0.13966055300000002,0.228849159,101.637,0.28124816399999997
333,Blah intro,112,84,89,322,0.955110164,0.5169835970000001,0.11365647,1.2840000000000001e-06,0.208705038,0.713184877,92.49,0.389560656
334,Blahpunk,112,84,89,388,0.945216322,0.214346058,0.641975417,0.9660183000000001,0.11105647800000001,0.049772798,149.17,0.18706592600000002
335,Bored,112,84,89,225,0.765788658,0.6351690520000001,0.21223452399999998,0.860556463,0.085405497,0.037868589,111.807,0.37825010299999995
336,Breeder,112,84,89,144,0.936369325,0.561875392,0.14225037699999998,0.555474815,0.111512136,0.077240684,124.80799999999999,0.47086019700000004
337,Brian's Garage,112,84,89,195,0.867452641,0.46191870799999996,0.41427819299999996,0.014839459,0.262517031,0.095734865,87.09200000000001,0.685758599
338,Cabages in the sunset,112,84,89,160,0.98456926,0.460057345,0.043613652,0.23800501300000002,0.102993179,0.039791255,118.805,0.316104681
339,Chimpanzees disease,112,84,89,118,0.9904914909999999,0.45256935600000003,0.098362435,0.576300783,0.11647675099999999,0.06462040000000001,126.26700000000001,0.60969735
340,Circles in London,112,84,89,281,0.947995787,0.601460814,0.141297082,0.9124040109999999,0.109157635,0.041656297,147.178,0.483794739
341,Count Dracula's castle,112,84,89,1629,0.977281533,0.468807741,0.134975265,0.6876997509999999,0.10538073699999999,0.073124034,119.646,0.43070743200000006
342,Crash,112,84,89,165,0.020857709,0.14456897300000002,0.101061237,0.333791231,0.142994549,0.041328752999999996,159.15,0.23775655699999998
343,Cybernetics,112,84,89,192,0.5486661310000001,0.457006842,0.181635435,8.0627e-06,0.13033197900000001,0.112145364,124.648,0.25914723300000003
344,Denver,112,84,89,111,0.976710359,0.536150896,0.33063315600000004,0.867754397,0.119233225,0.232173615,127.505,0.38016437
345,Ding dang (skat),112,84,89,251,0.932314592,0.34086588,0.207093477,0.927402182,0.11141979199999999,0.177946753,82.64200000000001,0.444350078
346,Disco Ghoul,112,84,89,181,0.946705225,0.730398165,0.064884716,0.9449288109999999,0.111093922,0.058081212,117.63600000000001,0.59477658
347,Down in the pits again,112,84,89,71,0.73466854,0.7243246440000001,0.348329822,0.9583185190000001,0.121679767,0.413082766,134.024,0.92991786
348,Excretia,112,84,89,97,0.0030567420000000003,0.44668636700000003,0.29060387600000004,0.8116356,0.067158409,0.047248562,120.348,0.039228219
350,Gotta Go,112,84,89,90,0.989663515,0.463938455,0.363611643,0.9190113759999999,0.11873964099999999,0.037621845,99.384,0.591003485
351,Hippopotamus,112,84,89,150,0.859157721,0.82809202,0.08938819199999999,0.927883224,0.10894627300000001,0.417220191,126.787,0.680352948
352,In Arabia,112,84,89,505,0.990132217,0.529878486,0.198174641,0.949358547,0.133638783,0.025658722000000002,61.177,0.443221924
353,In my Grandfather's Clock,112,84,89,139,0.982075791,0.78469547,0.112829406,0.38835964799999995,0.11244196599999999,0.078000838,126.286,0.729040221
354,Julie Andrews,112,84,89,108,0.7304257190000001,0.520305161,0.21589111,0.9417111340000001,0.102732096,0.04427792,117.66799999999999,0.071799791
355,Just you wait and see,112,84,89,65,0.990162436,0.343218962,0.127864282,0.864487895,0.10830037,0.039454517,79.375,0.643045258
356,Little White Boxes,112,84,89,144,0.312169786,0.644946869,0.186612169,0.855491595,0.38433828,0.158623274,120.084,0.297644907
359,My Room,112,84,89,62,0.962376665,0.587843295,0.036237523,0.929113434,0.11143259300000001,0.131521517,64.801,0.412810296
361,Red coated young girlfriend,112,84,89,65,0.994581996,0.287247084,0.149173181,0.876039907,0.10574305,0.040755868,87.788,0.234421985
362,Starsigns,112,84,89,59,0.592507743,0.40944181399999996,0.317680261,0.033761547999999995,0.20581594399999997,0.06870306400000001,106.973,0.616174246
363,Sugar Bowl,112,84,89,98,0.8773193140000001,0.650043108,0.095497338,0.00919016,0.091481496,0.175054198,122.338,0.557473
364,Sunspot activity,112,84,89,47,0.986380108,0.612859719,0.156110207,0.10454945800000001,0.107289052,0.198543133,109.256,0.48354428899999996
365,The Sound of Music,112,84,89,326,0.994110587,0.36229285,0.461704595,0.939698457,0.335550239,0.027758227000000003,71.27600000000001,0.6504714070000001
366,The Swamp,112,84,89,67,0.745584832,0.35016491299999997,0.142087357,0.765823692,0.111015906,0.040671344,166.317,0.196260999
367,There goes my greenhouse,112,84,89,55,0.863572901,0.256178473,0.260709819,0.908662678,0.137146992,0.095191303,169.732,0.522209383
368,Vampires,112,84,89,2281,0.637275845,0.31297608600000004,0.116469239,0.540733452,0.10178326,0.048210450999999994,135.812,0.076134855
369,Whistle while you work,112,84,89,1551,0.715640891,0.730889108,0.157846354,0.936570738,0.11136475,0.224547937,93.035,0.197123701
370,Why didn't Nero?,112,84,89,71,0.709846723,0.46660632799999996,0.168699586,0.899377749,0.10866624,0.046772905999999996,127.898,0.499142329
384,Baja Jones,116,86,15,351,0.444821741,0.5611661929999999,0.7009123909999999,0.817286449,0.111111109,0.036441446,91.07700000000001,0.34476331600000004
386,Clapartroach,116,86,15,289,0.43637454299999995,0.585548768,0.78292722,0.894427999,0.142187072,0.047893363,130.464,0.301543052
387,I wish I wish,116,86,15,294,0.464508187,0.493599096,0.552749254,0.736317709,0.110116731,0.055116269,136.255,0.22148024300000002
394,Boogie Hole,119,89,12,280,0.000712286,0.215454605,0.15491028199999998,0.934585641,0.634111484,0.217626977,97.18,0.056255195
395,Transfiguration Boogie,119,89,12,244,0.056446273,0.141534902,0.9479761170000001,0.896793788,0.652779792,0.084914948,105.29,0.176857187
396,Juggernaut Soliloquy,1697,90,15,188,0.844582417,0.144216558,0.627556839,0.868801112,0.38604799100000003,0.091710416,94.035,0.031675935
397,The Tides Of Land,1697,90,15,427,0.625136355,0.219944485,0.167366822,0.764413337,0.34910462200000003,0.055937895,74.391,0.093487217
398,Borful Tang Loves Nomeansno,122,90,15,587,0.002433813,0.45129673,0.972469514,0.916794998,0.309109305,0.153491982,141.07399999999998,0.035459246
399,ELI,122,90,15,520,0.081227669,0.157287291,0.894475033,0.905146277,0.231034768,0.136550685,112.08,0.031984921
400,Electronic Interlude VI,1697,90,15,587,0.989282245,0.152005683,0.091203737,0.7602147359999999,0.138474307,0.037363613,64.902,0.03391702
401,Modesto,1697,90,15,157,0.919064763,0.151925435,0.455523009,0.92733472,0.312394234,0.101207505,106.119,0.023318238999999998
402,Oh Kap Soon,1697,90,15,55,0.9752079990000001,0.163319613,0.121384465,0.880795549,0.418239145,0.038552735,84.37299999999999,0.038956008
403,Roach,123,90,15,558,0.9401404659999999,0.393908944,0.8626594559999999,0.85671189,0.09289355,0.36930063799999996,115.77,0.11478473199999999
404,Wonder Inn,1697,90,15,392,0.900033263,0.18507378600000002,0.609550186,0.908268465,0.19872120100000001,0.065938784,83.764,0.06576113
405,Majestic Shuffle,122,90,15,378,0.000213305,0.252381968,0.284970823,0.939646981,0.08936759,0.074631167,88.70200000000001,0.039766116000000004
406,ELI,1697,90,15,148,0.749772323,0.16971739,0.569925606,0.9187238240000001,0.218856721,0.08858165300000001,112.445,0.038065079
407,Soundclash At Wonder Inn (ft. Qulfus),122,90,15,177,0.904433332,0.315821911,0.856073395,0.9287626109999999,0.674746071,0.10176166800000001,96.381,0.061998303
408,The Tides Of Land,123,90,15,254,0.552862773,0.17906385100000002,0.23568487600000002,0.9149490659999999,0.189466435,0.062723618,84.635,0.13496557
410,Lost on the Eastern Side of the Island,122,90,15,213,0.9307385340000001,0.332540187,0.907335769,0.938266223,0.08924286099999999,0.053696874000000006,150.023,0.03694861
411,Orp,122,90,15,185,0.943913016,0.333114953,0.331842523,0.913341553,0.13266757,0.034157098999999996,79.74600000000001,0.038170662
412,John And Mary - The Meeting,122,90,15,140,0.9906386859999999,0.399673736,0.46290966299999997,0.54888872,0.35300252600000004,0.555433602,67.181,0.209429554
414,John And Mary - The Restaurant,122,90,15,3737,0.939171524,0.487894725,0.3929718,0.0362409,0.620822932,0.621427093,111.62700000000001,0.315653435
416,Smyrna Snow Walk,122,90,15,243,0.571189376,0.180967669,0.535992121,0.72188284,0.354404293,0.08259715200000001,80.732,0.082711457
461,Bessemer,132,97,3,4833,0.9843549659999999,0.571167923,0.319627577,0.030622891,0.567914314,0.050290079,107.23200000000001,0.7885014709999999
462,Has Been Blues,132,97,3,4126,0.983754716,0.648854451,0.273136621,0.25823319899999997,0.665152446,0.033116807000000005,115.764,0.517181662
463,I'll Be Blue,132,97,3,4096,0.9871975940000001,0.694960833,0.30941946,0.340355762,0.10249134900000001,0.039797071,115.397,0.554299192
464,The Way I Feel Today,132,97,37,4461,0.9788038659999999,0.618104705,0.38170649700000003,0.60956193,0.100076934,0.06782950900000001,114.829,0.622699051
465,Thinking Of You,132,97,3,5106,0.974927523,0.736577003,0.52024675,0.702974179,0.668435356,0.083877166,122.537,0.9623011359999999
520,Invisible Tape,140,98,12,65,0.9734960229999999,0.5886285139999999,0.413104264,0.940913916,0.11482516,0.06712238,103.84700000000001,0.572030324
521,A River Frozen In Place,140,98,12,172,0.863267302,0.34253737100000003,0.542242782,0.8637431879999999,0.09241186,0.037870201,88.99700000000001,0.632672412
522,End Over End,140,98,12,50,0.9862978040000001,0.415193851,0.6517224389999999,0.747206005,0.09499264699999999,0.031454877,92.37200000000001,0.78099227
523,Black Is the Color of My True Love's Mail,140,98,12,201,0.9920546440000001,0.321867964,0.423402365,0.953097093,0.079729936,0.037167702999999996,126.486,0.26218352899999997
524,I Didn't Think the Oracle Was Talking to Me,140,98,12,190,0.993264791,0.384600793,0.544499164,0.9233467679999999,0.09717956800000001,0.037386615,166.46,0.8234256940000001
525,I Have Not Spoken All Day,140,98,12,112,0.980884382,0.31343923,0.370345066,0.920694188,0.088021388,0.046286386,135.019,0.187453397
526,Do Not Talk,140,98,12,171,0.874685759,0.49150452,0.301818584,0.836015721,0.11016873699999999,0.030763877000000002,156.583,0.6786789790000001
527,For Jake Erdmann Et Al.,140,98,12,85,0.994909713,0.318432473,0.783259459,0.869710364,0.09050305800000001,0.05788733,152.004,0.930636472
528,An Odd Number of Stairs,140,98,12,59,0.989515406,0.285662045,0.345081601,0.928601552,0.10475704699999999,0.03128301,93.62100000000001,0.537212019
529,For the Dishroom at Meridian Park Hospital,140,98,12,169,0.993998846,0.151770351,0.925643532,0.858649742,0.122496404,0.067978604,185.196,0.5970784060000001
530,White Satin Bed,140,98,12,58,0.993296108,0.29941758399999996,0.577453261,0.956820434,0.125684298,0.03677119,104.875,0.5529250370000001
531,"Night Air, Portland",140,98,12,109,0.972904078,0.45055688299999996,0.385468295,0.893690361,0.098411615,0.035725968999999996,130.166,0.116914265
532,Big League,141,100,15,225,0.06774159,0.6223136779999999,0.839528917,0.876149842,0.111505403,0.079476823,142.017,0.75972098
533,Mango Tree,141,100,15,341,0.004513177,0.543460466,0.539879231,0.678026895,0.125256363,0.050414638,105.913,0.180384522
534,I Can See You,142,101,17,614,0.9954284179999999,0.311461544,0.143820027,0.919540114,0.12020898199999999,0.040492903,79.795,0.473362787
535,Angels Fear To Tread,142,101,17,397,0.9955650770000001,0.40532753299999996,0.146650627,0.9534616920000001,0.11074073699999999,0.037936186000000004,88.726,0.350392126
536,Riding On Your Fears,142,101,17,336,0.995770092,0.562415976,0.20125533899999998,0.962910325,0.111904826,0.09779146699999999,127.066,0.569395259
537,I Don't Need Water Sprinklers In The Desert,142,101,17,367,0.994985317,0.39834510100000003,0.22159373699999999,0.84486047,0.111326186,0.277007498,178.46,0.225007161
538,Your Magic Motion,142,101,17,223,0.9957751490000001,0.44030919700000004,0.19560695399999997,0.9521473420000001,0.114047935,0.0632442,58.431999999999995,0.39008310399999996
539,Whoever You Are,142,101,17,128,0.9939836470000001,0.274215843,0.080028763,0.928707519,0.11716131800000001,0.060821665999999996,204.53900000000002,0.326579654
540,The Black Pirate,142,101,17,835,0.9957162409999999,0.448508511,0.148548727,0.942321642,0.11627266,0.046574613,45.532,0.355909321
541,So We Go Again,142,101,17,113,0.995624313,0.44032259700000004,0.174728673,0.9557702859999999,0.111497094,0.054846204,105.539,0.353143849
542,Self Is Eternal (What Our World Will Be),142,101,17,126,0.9953836220000001,0.380206549,0.25574544899999996,0.9327643,0.109270193,0.116989472,82.396,0.189935585
543,Sometimes It Works Just Right,142,101,17,88,0.9956943079999999,0.488955865,0.308023852,0.9501382909999999,0.114150806,0.11356764400000001,93.545,0.381408414
544,Sweet Words,142,101,17,213,0.98703107,0.319912925,0.140840841,0.89439857,0.112003965,0.090526144,189.43099999999998,0.07788565
545,Interpretations,142,101,17,64,0.9889707329999999,0.278097065,0.21859213,0.851636009,0.115964695,0.06903978200000001,87.09899999999999,0.064821662
546,If You Have No One,142,101,17,741,0.9956504509999999,0.571613681,0.21287689,0.94253578,0.11288226300000001,0.068307587,98.04700000000001,0.44410296299999996
547,I Keep On Wondering (Interrupted),142,101,17,100,0.9948815040000001,0.37728956700000005,0.162683975,0.87905372,0.112912901,0.089045231,64.725,0.130705545
548,1967- Mac Brother,142,101,17,119,0.992628154,0.567851787,0.049570274000000004,0.099444856,0.11495230699999999,0.8266743940000001,136.342,0.32912677100000004
549,"Venice, CA",142,101,17,290,0.993891242,0.46689898799999996,0.24850366399999999,0.653721226,0.112796108,0.435648115,217.313,0.58174053
550,Cello Duet No. 1,143,102,15,2632,0.20408942,0.713246934,0.501826652,0.8018495640000001,0.110637791,0.032366181,95.00299999999999,0.701298834
562,Ex Lucky,148,105,12,127,0.173623054,0.463296569,0.07765358,0.937443162,0.103642894,0.031335732000000005,130.27700000000002,0.43666619799999995
563,Dumb Me Down,148,105,12,134,0.35026488299999997,0.679886433,0.265500393,0.8568474979999999,0.134874243,0.039397135,157.811,0.493877413
564,The Sugar Society,148,105,12,467,0.9395138140000001,0.7214656220000001,0.389176509,0.9457064470000001,0.100627013,0.037957289,87.28399999999999,0.915978159
565,Sophia,148,105,12,93,0.6924559370000001,0.531635713,0.683107402,0.9064239040000001,0.34070861700000005,0.03128049,138.034,0.488731889
566,Jasmine,148,105,12,181,0.725318531,0.627271224,0.10285418199999999,0.6278781489999999,0.09948115800000001,0.032163705,80.02199999999999,0.290302685
567,Liberty's Bell,148,105,12,183,0.889018862,0.798560011,0.37599029100000003,0.908634783,0.110036364,0.037864391000000004,120.07700000000001,0.9601081929999999
568,Disconnect,148,105,12,110,0.119741625,0.683730497,0.402690583,0.904738785,0.112701195,0.041746907,86.719,0.7514190190000001
569,Shadow Law,148,105,12,81,0.470465788,0.648909465,0.6939908020000001,0.9387448820000001,0.159342067,0.037690562999999996,137.025,0.65679149
570,Old Route 13,148,105,12,70,0.456907995,0.8057892329999999,0.39937124799999996,0.8537229759999999,0.084593523,0.060618849,120.02,0.597511087
571,Medicine Chant,148,105,12,157,0.8072843190000001,0.565240903,0.132701197,0.593115218,0.10567526699999999,0.037975797,136.877,0.048391092999999996
